depth,latitude,longitude,time,thetao
1.0182366,37.854168,23.458334,2025-12-03,20.542692
1.0182366,37.854168,23.458334,2025-12-04,20.439789
1.0182366,37.854168,23.458334,2025-12-05,20.151289
1.0182366,37.854168,23.458334,2025-12-06,20.287575
1.0182366,37.854168,23.458334,2025-12-07,20.211813
1.0182366,37.854168,23.458334,2025-12-08,20.127508
1.0182366,37.854168,23.458334,2025-12-09,20.016508
1.0182366,37.854168,23.458334,2025-12-10,19.922525
1.0182366,37.854168,23.458334,2025-12-11,19.856833
1.0182366,37.854168,23.458334,2025-12-12,19.80565
1.0182366,37.854168,23.458334,2025-12-13,19.740795
1.0182366,37.854168,23.458334,2025-12-14,19.656895
1.0182366,37.854168,23.458334,2025-12-15,19.586733
1.0182366,37.854168,23.458334,2025-12-16,19.522488
1.0182366,37.854168,23.458334,2025-12-17,19.466581
1.0182366,37.854168,23.458334,2025-12-18,19.413511
1.0182366,37.854168,23.458334,2025-12-19,19.367544
1.0182366,37.854168,23.458334,2025-12-20,19.309536
1.0182366,37.854168,23.458334,2025-12-21,19.23836
1.0182366,37.854168,23.458334,2025-12-22,19.158335
1.0182366,37.854168,23.458334,2025-12-23,19.092827
1.0182366,37.854168,23.458334,2025-12-24,19.02911
1.0182366,37.854168,23.458334,2025-12-25,19.00487
1.0182366,37.854168,23.458334,2025-12-26,18.944006
1.0182366,37.854168,23.458334,2025-12-27,18.876783
1.0182366,37.854168,23.458334,2025-12-28,18.835812
1.0182366,37.854168,23.458334,2025-12-29,18.776836
1.0182366,37.854168,23.458334,2025-12-30,18.735916
1.0182366,37.854168,23.458334,2025-12-31,18.618021
1.0182366,37.854168,23.458334,2026-01-01,18.425184
1.0182366,37.854168,23.458334,2026-01-02,18.349125
1.0182366,37.854168,23.5,2025-12-03,20.555073
1.0182366,37.854168,23.5,2025-12-04,20.453503
1.0182366,37.854168,23.5,2025-12-05,20.026348
1.0182366,37.854168,23.5,2025-12-06,20.301672
1.0182366,37.854168,23.5,2025-12-07,20.220966
1.0182366,37.854168,23.5,2025-12-08,20.133102
1.0182366,37.854168,23.5,2025-12-09,20.02549
1.0182366,37.854168,23.5,2025-12-10,19.935446
1.0182366,37.854168,23.5,2025-12-11,19.87202
1.0182366,37.854168,23.5,2025-12-12,19.817005
1.0182366,37.854168,23.5,2025-12-13,19.745728
1.0182366,37.854168,23.5,2025-12-14,19.659958
1.0182366,37.854168,23.5,2025-12-15,19.584839
1.0182366,37.854168,23.5,2025-12-16,19.515923
1.0182366,37.854168,23.5,2025-12-17,19.455362
1.0182366,37.854168,23.5,2025-12-18,19.407688
1.0182366,37.854168,23.5,2025-12-19,19.365864
1.0182366,37.854168,23.5,2025-12-20,19.3106
1.0182366,37.854168,23.5,2025-12-21,19.243813
1.0182366,37.854168,23.5,2025-12-22,19.16954
1.0182366,37.854168,23.5,2025-12-23,19.104124
1.0182366,37.854168,23.5,2025-12-24,18.969923
1.0182366,37.854168,23.5,2025-12-25,18.996166
1.0182366,37.854168,23.5,2025-12-26,18.931612
1.0182366,37.854168,23.5,2025-12-27,18.84612
1.0182366,37.854168,23.5,2025-12-28,18.771648
1.0182366,37.854168,23.5,2025-12-29,18.705643
1.0182366,37.854168,23.5,2025-12-30,18.672197
1.0182366,37.854168,23.5,2025-12-31,18.5689
1.0182366,37.854168,23.5,2026-01-01,18.387451
1.0182366,37.854168,23.5,2026-01-02,18.300594
1.0182366,37.854168,23.541666,2025-12-03,20.568459
1.0182366,37.854168,23.541666,2025-12-04,20.466434
1.0182366,37.854168,23.541666,2025-12-05,20.15712
1.0182366,37.854168,23.541666,2025-12-06,20.301928
1.0182366,37.854168,23.541666,2025-12-07,20.210108
1.0182366,37.854168,23.541666,2025-12-08,20.123665
1.0182366,37.854168,23.541666,2025-12-09,20.028353
1.0182366,37.854168,23.541666,2025-12-10,19.948479
1.0182366,37.854168,23.541666,2025-12-11,19.895864
1.0182366,37.854168,23.541666,2025-12-12,19.845879
1.0182366,37.854168,23.541666,2025-12-13,19.779581
1.0182366,37.854168,23.541666,2025-12-14,19.698471
1.0182366,37.854168,23.541666,2025-12-15,19.622976
1.0182366,37.854168,23.541666,2025-12-16,19.547342
1.0182366,37.854168,23.541666,2025-12-17,19.48618
1.0182366,37.854168,23.541666,2025-12-18,19.43891
1.0182366,37.854168,23.541666,2025-12-19,19.394287
1.0182366,37.854168,23.541666,2025-12-20,19.338581
1.0182366,37.854168,23.541666,2025-12-21,19.27218
1.0182366,37.854168,23.541666,2025-12-22,19.200388
1.0182366,37.854168,23.541666,2025-12-23,19.135538
1.0182366,37.854168,23.541666,2025-12-24,19.000101
1.0182366,37.854168,23.541666,2025-12-25,19.024601
1.0182366,37.854168,23.541666,2025-12-26,18.958286
1.0182366,37.854168,23.541666,2025-12-27,18.866816
1.0182366,37.854168,23.541666,2025-12-28,18.77821
1.0182366,37.854168,23.541666,2025-12-29,18.692247
1.0182366,37.854168,23.541666,2025-12-30,18.632978
1.0182366,37.854168,23.541666,2025-12-31,18.53857
1.0182366,37.854168,23.541666,2026-01-01,18.386951
